Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label,Packet_Rate,Time_Diff
72,192.168.50.6-216.58.217.129-58096-443-6,192.168.50.6,58096,216.58.217.129,443,6,2018-12-01 13:31:09.678039,54129153,9,2,246.0,92.0,46.0,0.0,27.33333333333333,21.395092895334667,46.0,46.0,46.0,0.0,6.2443245694238,0.203217663501958,5412915.299999999,17089582.42604739,54050697.0,0.0,54129153.0,6766144.125000001,19105863.926904198,54050697.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,180,40,0.1662689974106929,0.036948666091265,0.0,46.0,32.0,20.10427362979868,404.1818181818182,0,0,1,0,0,1,0,0,0.0,34.90909090909091,27.33333333333333,46.0,180,0,0,0,0,0,0,9,246,2,92,257,246,5,20,77841.0,0.0,77841.0,77841.0,54050697.0,0.0,54050697.0,54050697.0,0,0,0,1.662689974106929e-07,0.000441
75,172.217.10.98-192.168.50.6-443-58094-6,192.168.50.6,58094,172.217.10.98,443,6,2018-12-01 13:31:09.678092,54129511,8,2,215.0,92.0,46.0,0.0,26.875,22.825033249858432,46.0,46.0,46.0,0.0,5.67158273423161,0.1847421086068928,6014390.11111111,18019514.12513336,54066413.0,0.0,54129511.0,7732787.285714285,20431221.560874235,54066413.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,160,40,0.1477936868855142,0.0369484217213785,0.0,46.0,32.09090909090909,21.082953044839545,444.4909090909091,0,0,1,0,0,1,0,0,0.0,35.3,26.875,46.0,160,0,0,0,0,0,0,8,215,2,92,253,252,4,20,62178.0,0.0,62178.0,62178.0,54066413.0,0.0,54066413.0,54066413.0,0,0,0,1.4779368688551427e-07,5.3e-05
73,172.217.10.98-192.168.50.6-443-58095-6,192.168.50.6,58095,172.217.10.98,443,6,2018-12-01 13:31:09.678095,54129339,8,2,215.0,92.0,46.0,0.0,26.875,22.825033249858432,46.0,46.0,46.0,0.0,5.671600756107515,0.1847426956386812,6014371.000000001,18019558.15289984,54066511.0,1.0,54129339.0,7732762.714285713,20431275.605828486,54066511.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,160,40,0.147794156510945,0.0369485391277362,0.0,46.0,32.09090909090909,21.082953044839545,444.4909090909091,0,0,1,0,0,1,0,0,0.0,35.3,26.875,46.0,160,0,0,0,0,0,0,8,215,2,92,254,252,4,20,62174.0,0.0,62174.0,62174.0,54066511.0,0.0,54066511.0,54066511.0,0,0,0,1.47794156510945e-07,3e-06
18,162.248.19.151-192.168.50.6-443-58099-6,192.168.50.6,58099,162.248.19.151,443,6,2018-12-01 13:31:09.787503,28535,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1787278780445,9511.666666666668,16432.271490373245,28486.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,24.5,33.23401871576773,48.0,1.0,0,0,0,0,20,60,35.044681969511124,105.13404590853338,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,3,0,252,4272,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.504468196951113e-05,0.000195
22,162.248.19.151-192.168.50.6-443-58099-6,162.248.19.151,443,192.168.50.6,58099,6,2018-12-01 13:31:09.816039,499583,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.006677569092624,166527.66666666663,288432.64748348674,499581.0,0.0,499583.0,166527.66666666663,288432.64748348674,499581.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,8.006677569092624,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,4,0,0,0,4272,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,8.006677569092624e-06,5.2e-05
267228,172.16.0.5-192.168.50.1-25584-33705-6,172.16.0.5,25584,192.168.50.1,33705,6,2018-12-01 13:31:09.857446,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2.0,5.1e-05
20,173.194.175.108-192.168.50.8-465-59983-6,173.194.175.108,465,192.168.50.8,59983,6,2018-12-01 13:31:09.860698,195,1,4,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,9.25,18.5,189743.58974358972,25641.02564102564,48.75,59.84633099308039,125.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,23.333333333333336,38.68246803570492,68.0,1.0,0,0,0,0,20,80,5128.205128205128,20512.82051282051,0.0,37.0,6.166666666666668,15.105186747162929,228.16666666666669,0,0,0,0,0,1,1,0,4.0,7.4,0.0,9.25,20,0,0,0,0,0,0,1,0,4,37,246,16324,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.005128205128205128,0.000169
21,173.194.175.108-192.168.50.8-465-59983-6,192.168.50.8,59983,173.194.175.108,465,6,2018-12-01 13:31:09.860894,1,2,0,37.0,0.0,37.0,0.0,18.5,26.162950903902264,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0.0,37.0,24.666666666666664,21.361959960016154,456.33333333333337,0,0,1,0,0,1,0,0,0.0,37.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,16324,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,0.000196
367201,173.194.175.108-192.168.50.8-465-59983-6,173.194.175.108,465,192.168.50.8,59983,6,2018-12-01 13:31:09.913568,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,0.000178
626346,162.248.19.151-192.168.50.6-443-58099-6,162.248.19.151,443,192.168.50.6,58099,6,2018-12-01 13:31:10.315623,195,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15384.615384615385,97.5,135.0573952066306,193.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,5128.205128205128,10256.410256410256,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,4272,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.005128205128205128,0.00017
437550,172.16.0.5-192.168.50.1-28777-8533-6,172.16.0.5,28777,192.168.50.1,8533,6,2018-12-01 13:31:10.432427,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2.0,0.000104
80,172.217.10.98-192.168.50.6-443-58098-6,192.168.50.6,58098,172.217.10.98,443,6,2018-12-01 13:31:10.693723,54129032,9,2,246.0,92.0,46.0,0.0,27.33333333333333,21.395092895334667,46.0,46.0,46.0,0.0,6.244338527982543,0.2032181177745798,5412903.200000001,17095078.433909986,54066334.0,1.0,54129032.0,6766129.0,19112181.34853909,54066334.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,180,40,0.1662693690882925,0.0369487486862872,0.0,46.0,32.0,20.10427362979868,404.1818181818182,0,0,1,0,0,1,0,0,0.0,34.90909090909091,27.33333333333333,46.0,180,0,0,0,0,0,0,9,246,2,92,255,335,5,20,62229.0,0.0,62229.0,62229.0,54066334.0,0.0,54066334.0,54066334.0,0,0,0,1.6626936908829258e-07,0.000477
83,172.217.10.100-192.168.50.6-443-58100-6,192.168.50.6,58100,172.217.10.100,443,6,2018-12-01 13:31:10.693725,54129569,8,2,215.0,92.0,46.0,0.0,26.875,22.825033249858432,46.0,46.0,46.0,0.0,5.671576657113231,0.1847419106551541,6014396.555555556,18019520.57429894,54066436.0,0.0,54129569.0,7732795.571428571,20431228.070029262,54066436.0,0.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,160,40,0.1477935285241233,0.0369483821310308,0.0,46.0,32.09090909090909,21.082953044839545,444.4909090909091,0,0,1,0,0,1,0,0,0.0,35.3,26.875,46.0,160,0,0,0,0,0,0,8,215,2,92,255,256,4,20,62224.0,0.0,62224.0,62224.0,54066436.0,0.0,54066436.0,54066436.0,0,0,0,1.477935285241233e-07,2e-06
81,172.217.10.6-192.168.50.6-443-58101-6,192.168.50.6,58101,172.217.10.6,443,6,2018-12-01 13:31:10.693789,54129164,8,2,215.0,92.0,46.0,0.0,26.875,22.825033249858432,46.0,46.0,46.0,0.0,5.671619092436011,0.1847432929132251,6014351.555555556,18019562.168189336,54066504.0,0.0,54129164.0,7732737.714285715,20431283.574918468,54066504.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,160,40,0.14779463433058,0.036948658582645,0.0,46.0,32.09090909090909,21.082953044839545,444.4909090909091,0,0,1,0,0,1,0,0,0.0,35.3,26.875,46.0,160,0,0,0,0,0,0,8,215,2,92,258,254,4,20,62163.0,0.0,62163.0,62163.0,54066504.0,0.0,54066504.0,54066504.0,0,0,0,1.477946343305801e-07,6.4e-05
90,172.217.10.98-192.168.50.6-443-58097-6,192.168.50.6,58097,172.217.10.98,443,6,2018-12-01 13:31:11.709408,54128826,9,2,246.0,92.0,46.0,0.0,27.33333333333333,21.395092895334667,46.0,46.0,46.0,0.0,6.244362292283967,0.2032188911690048,5412882.599999999,17095076.201043155,54066307.0,0.0,54128826.0,6766103.25,19112180.87035849,54066307.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,180,40,0.1662700018655494,0.0369488893034554,0.0,46.0,32.0,20.10427362979868,404.1818181818182,0,0,1,0,0,1,0,0,0.0,34.90909090909091,27.33333333333333,46.0,180,0,0,0,0,0,0,9,246,2,92,256,297,5,20,62261.0,0.0,62261.0,62261.0,54066307.0,0.0,54066307.0,54066307.0,0,0,0,1.6627000186554943e-07,0.000737
36963,172.16.0.5-192.168.50.1-40411-21878-6,172.16.0.5,40411,192.168.50.1,21878,6,2018-12-01 13:31:12.518792,102,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39215.68627450981,34.0,58.02585630561604,101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,19607.843137254906,19607.843137254906,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0196078431372549,0.000387
26730,172.16.0.5-192.168.50.1-45963-38879-6,172.16.0.5,45963,192.168.50.1,38879,6,2018-12-01 13:31:13.484255,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2.0,4.8e-05
394660,192.168.50.6-52.36.47.72-57862-443-6,52.36.47.72,443,192.168.50.6,57862,6,2018-12-01 13:31:13.862276,90770,4,2,62.0,70.0,31.0,0.0,15.499999999999998,17.897858344878394,35.0,35.0,35.0,0.0,1454.2249641952187,66.1011347361463,18154.0,40325.77961428644,90290.0,0.0,90770.0,30256.666666666664,52404.35188353477,90768.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,40,44.06742315743087,22.033711578715437,0.0,35.0,23.28571428571429,16.007438746973087,256.23809523809524,0,0,1,0,0,1,0,0,0.0,27.16666666666667,15.5,35.0,80,0,0,0,0,0,0,4,62,2,70,119,254,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,4.406742315743087e-05,4.9e-05
361850,172.16.0.5-192.168.50.1-48471-35337-6,172.16.0.5,48471,192.168.50.1,35337,6,2018-12-01 13:31:13.929711,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2.0,6.4e-05
180732,172.16.0.5-192.168.50.1-48933-10030-6,172.16.0.5,48933,192.168.50.1,10030,6,2018-12-01 13:31:14.011862,48,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.66666666666,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,41666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.041666666666666664,2e-06
23,192.168.50.8-216.58.217.129-59965-443-6,192.168.50.8,59965,216.58.217.129,443,6,2018-12-01 13:31:14.243664,384,4,0,123.0,0.0,46.0,0.0,30.75,21.68524844220144,0.0,0.0,0.0,0.0,320312.5,10416.666666666666,128.0,220.8370439939821,383.0,0.0,384.0,128.0,220.8370439939821,383.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,10416.666666666666,0.0,0.0,46.0,33.8,19.979989989987484,399.2,0,0,1,0,0,1,0,0,0.0,42.25,30.75,0.0,80,0,0,0,0,0,0,4,123,0,0,16439,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.010416666666666666,0.000123
27,172.217.10.98-192.168.50.8-443-59963-6,192.168.50.8,59963,172.217.10.98,443,6,2018-12-01 13:31:14.243732,696,4,0,123.0,0.0,46.0,0.0,30.75,21.68524844220144,0.0,0.0,0.0,0.0,176724.1379310345,5747.126436781609,232.0,400.10373654841067,694.0,1.0,696.0,232.0,400.10373654841067,694.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,5747.126436781609,0.0,0.0,46.0,33.8,19.979989989987484,399.2,0,0,1,0,0,1,0,0,0.0,42.25,30.75,0.0,80,0,0,0,0,0,0,4,123,0,0,16275,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.005747126436781609,6.8e-05
25,172.217.10.98-192.168.50.8-443-59964-6,192.168.50.8,59964,172.217.10.98,443,6,2018-12-01 13:31:14.243813,454,4,0,123.0,0.0,46.0,0.0,30.75,21.68524844220144,0.0,0.0,0.0,0.0,270925.1101321586,8810.57268722467,151.33333333333331,261.25147527494147,453.0,0.0,454.0,151.33333333333331,261.25147527494147,453.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,8810.57268722467,0.0,0.0,46.0,33.8,19.979989989987484,399.2,0,0,1,0,0,1,0,0,0.0,42.25,30.75,0.0,80,0,0,0,0,0,0,4,123,0,0,16224,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.00881057268722467,8.1e-05
24,192.168.50.8-216.58.217.129-59965-443-6,192.168.50.8,59965,216.58.217.129,443,6,2018-12-01 13:31:14.244049,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,16439,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,0.000132
26,172.217.10.98-192.168.50.8-443-59964-6,192.168.50.8,59964,172.217.10.98,443,6,2018-12-01 13:31:14.244269,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,16224,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1e-06
28,172.217.10.98-192.168.50.8-443-59963-6,192.168.50.8,59963,172.217.10.98,443,6,2018-12-01 13:31:14.244429,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,16275,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,0.00011
29,172.217.10.98-192.168.50.8-443-59964-6,172.217.10.98,443,192.168.50.8,59964,6,2018-12-01 13:31:14.285136,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,0,0,252,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.5,4.9e-05
418910,172.217.10.98-192.168.50.8-443-59964-6,172.217.10.98,443,192.168.50.8,59964,6,2018-12-01 13:31:14.285138,159,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18867.924528301886,79.5,111.01576464628796,158.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,6289.30817610063,12578.61635220126,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,252,16224,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.006289308176100629,2e-06
30,172.217.10.98-192.168.50.8-443-59963-6,172.217.10.98,443,192.168.50.8,59963,6,2018-12-01 13:31:14.285246,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,0,0,252,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.5,1e-06
413513,172.217.10.98-192.168.50.8-443-59963-6,172.217.10.98,443,192.168.50.8,59963,6,2018-12-01 13:31:14.285295,177,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16949.15254237288,88.5,123.74368670764582,176.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,5649.717514124294,11299.435028248588,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,252,16275,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.005649717514124294,4.9e-05
31,192.168.50.8-216.58.217.129-59965-443-6,216.58.217.129,443,192.168.50.8,59965,6,2018-12-01 13:31:14.290147,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,0,0,246,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.5,0.000304
554946,192.168.50.8-216.58.217.129-59965-443-6,216.58.217.129,443,192.168.50.8,59965,6,2018-12-01 13:31:14.290150,111,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.027027027027,55.5,77.07463914933369,110.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,9009.009009009009,18018.01801801801,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,246,16439,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.009009009009009009,3e-06
38,172.217.10.34-192.168.50.8-443-59970-6,192.168.50.8,59970,172.217.10.34,443,6,2018-12-01 13:31:15.257585,1771,4,0,123.0,0.0,46.0,0.0,30.75,21.68524844220144,0.0,0.0,0.0,0.0,69452.2868435912,2258.610954263128,590.3333333333333,1020.7552759272584,1769.0,1.0,1771.0,590.3333333333333,1020.7552759272584,1769.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,2258.610954263128,0.0,0.0,46.0,33.8,19.979989989987484,399.2,0,0,1,0,0,1,0,0,0.0,42.25,30.75,0.0,80,0,0,0,0,0,0,4,123,0,0,16321,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.002258610954263128,0.000134
32,172.217.10.98-192.168.50.8-443-59966-6,192.168.50.8,59966,172.217.10.98,443,6,2018-12-01 13:31:15.257641,342,4,0,123.0,0.0,46.0,0.0,30.75,21.68524844220144,0.0,0.0,0.0,0.0,359649.1228070175,11695.906432748538,114.0,195.72174125528312,340.0,1.0,342.0,114.0,195.72174125528312,340.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,11695.906432748538,0.0,0.0,46.0,33.8,19.979989989987484,399.2,0,0,1,0,0,1,0,0,0.0,42.25,30.75,0.0,80,0,0,0,0,0,0,4,123,0,0,16224,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.011695906432748537,5.6e-05
34,172.217.10.6-192.168.50.8-443-59969-6,192.168.50.8,59969,172.217.10.6,443,6,2018-12-01 13:31:15.257700,1332,4,0,123.0,0.0,46.0,0.0,30.75,21.68524844220144,0.0,0.0,0.0,0.0,92342.34234234234,3003.003003003003,444.0,767.2985077530127,1330.0,1.0,1332.0,444.0,767.2985077530127,1330.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,3003.003003003003,0.0,0.0,46.0,33.8,19.979989989987484,399.2,0,0,1,0,0,1,0,0,0.0,42.25,30.75,0.0,80,0,0,0,0,0,0,4,123,0,0,16508,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003003003003003003,5.9e-05
36,172.217.10.36-192.168.50.8-443-59968-6,192.168.50.8,59968,172.217.10.36,443,6,2018-12-01 13:31:15.257753,1443,4,0,123.0,0.0,46.0,0.0,30.75,21.68524844220144,0.0,0.0,0.0,0.0,85239.08523908524,2772.002772002772,481.0,831.384387633061,1441.0,1.0,1443.0,481.0,831.384387633061,1441.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,2772.0027720027724,0.0,0.0,46.0,33.8,19.979989989987484,399.2,0,0,1,0,0,1,0,0,0.0,42.25,30.75,0.0,80,0,0,0,0,0,0,4,123,0,0,16362,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.002772002772002772,5.3e-05
